agent_role,agent_autonomy_level,user_role,requested_action,tool_requested,resource_type,resource_sensitivity,permission_match,action_risk_score,prompt_injection_detected,data_exfiltration_risk,human_approval_required,previous_failed_attempts,audit_log_available,access_decision
executive_assistant_agent,3,employee,read_record,hris_api,support_ticket,2,0,25,0,29,0,0,1,Blocked
legal_contract_agent,4,service_account,update_record,database_api,customer_profile,3,0,100,1,72,1,2,1,Blocked
it_helpdesk_agent,4,manager,create_ticket,ticketing_api,sales_pipeline,3,1,15,0,39,0,0,1,Allowed
data_analytics_agent,3,manager,download_file,file_storage_api,public_knowledge_base,1,1,37,0,59,0,5,1,Allowed
legal_contract_agent,2,vendor,send_email,email_api,customer_profile,3,1,57,1,88,1,0,1,Blocked
customer_support_agent,3,employee,update_record,crm_api,public_knowledge_base,1,1,26,0,17,0,1,1,Allowed
hr_onboarding_agent,2,employee,read_record,file_storage_api,customer_profile,3,0,36,0,52,0,1,1,Blocked
it_helpdesk_agent,3,service_account,delete_record,database_api,support_ticket,2,1,63,0,15,1,0,1,Needs_Human_Approval
hr_onboarding_agent,3,manager,search_records,hris_api,source_code_repo,4,0,52,0,56,0,2,1,Blocked
sales_crm_agent,4,vendor,read_record,contract_repository_api,invoice,3,0,47,0,47,0,0,1,Blocked
customer_support_agent,4,employee,read_record,crm_api,audit_log,4,0,93,1,76,1,3,1,Blocked
data_analytics_agent,4,employee,read_record,hris_api,system_config,4,0,53,0,52,0,1,1,Blocked
sales_crm_agent,2,contractor,create_ticket,ticketing_api,customer_profile,3,1,16,0,44,0,3,1,Allowed
sales_crm_agent,5,security_admin,search_records,database_api,invoice,2,0,28,0,36,0,0,1,Blocked
customer_support_agent,2,analyst,approve_payment,email_api,audit_log,4,0,100,0,63,1,0,1,Blocked
data_analytics_agent,2,manager,export_report,database_api,invoice,3,1,36,0,64,0,1,1,Allowed
sales_crm_agent,3,manager,search_records,identity_provider_api,public_knowledge_base,1,1,7,0,4,0,0,1,Allowed
customer_support_agent,1,service_account,read_record,file_storage_api,system_config,3,1,10,0,44,0,0,1,Allowed
customer_support_agent,4,analyst,search_records,hris_api,public_knowledge_base,1,1,7,0,7,0,1,1,Allowed
security_monitoring_agent,3,manager,read_record,crm_api,public_knowledge_base,1,1,41,1,38,0,0,0,Blocked
customer_support_agent,1,employee,delete_record,finance_erp_api,financial_record,4,0,100,0,71,1,1,1,Blocked
it_helpdesk_agent,2,contractor,delete_record,database_api,financial_record,4,0,100,1,79,1,2,1,Blocked
customer_support_agent,3,employee,read_record,email_api,invoice,3,0,43,0,52,0,0,1,Blocked
sales_crm_agent,2,manager,read_record,contract_repository_api,system_config,4,0,43,0,56,0,0,1,Blocked
customer_support_agent,1,employee,update_record,finance_erp_api,audit_log,4,0,75,0,57,1,1,1,Blocked
sales_crm_agent,2,manager,read_record,finance_erp_api,customer_profile,3,1,19,0,33,0,0,1,Allowed
it_helpdesk_agent,4,admin,read_record,email_api,customer_profile,3,0,48,0,66,0,0,1,Blocked
it_helpdesk_agent,3,analyst,send_email,email_api,public_knowledge_base,1,1,14,0,49,0,1,1,Allowed
sales_crm_agent,2,employee,update_record,hris_api,contract_document,3,1,44,0,40,0,0,1,Allowed
sales_crm_agent,2,contractor,run_script,devops_ci_api,invoice,3,0,100,0,54,1,0,1,Blocked
hr_onboarding_agent,3,vendor,search_records,hris_api,customer_profile,3,0,54,0,44,0,0,0,Blocked
it_helpdesk_agent,5,vendor,change_permission,email_api,sales_pipeline,3,0,100,0,57,1,4,1,Blocked
data_analytics_agent,3,analyst,search_records,database_api,support_ticket,1,0,10,0,39,0,1,1,Blocked
finance_reconciliation_agent,4,admin,export_report,finance_erp_api,employee_file,4,1,57,0,77,0,0,1,Needs_Human_Approval
legal_contract_agent,4,contractor,approve_payment,finance_erp_api,public_knowledge_base,1,0,68,0,33,1,0,1,Blocked
finance_reconciliation_agent,3,service_account,download_file,contract_repository_api,financial_record,4,1,80,1,95,1,2,1,Blocked
finance_reconciliation_agent,4,employee,read_record,hris_api,customer_profile,3,0,45,0,46,0,0,1,Blocked
hr_onboarding_agent,5,contractor,search_records,crm_api,public_knowledge_base,1,1,2,0,22,0,0,1,Allowed
sales_crm_agent,1,vendor,delete_record,finance_erp_api,public_knowledge_base,1,1,82,1,25,1,2,1,Blocked
it_helpdesk_agent,3,analyst,export_report,external_webhook,customer_profile,3,0,98,0,69,1,4,0,Blocked
hr_onboarding_agent,2,employee,create_ticket,ticketing_api,customer_profile,3,1,2,0,36,0,1,1,Allowed
finance_reconciliation_agent,1,manager,export_report,finance_erp_api,sales_pipeline,3,0,62,0,86,0,2,1,Blocked
it_helpdesk_agent,5,manager,update_record,database_api,customer_profile,3,0,63,0,48,0,0,1,Blocked
finance_reconciliation_agent,3,vendor,download_file,file_storage_api,customer_profile,3,0,77,0,78,1,1,1,Blocked
legal_contract_agent,3,employee,read_record,finance_erp_api,employee_file,4,0,55,0,57,0,0,1,Blocked
sales_crm_agent,3,vendor,read_record,hris_api,employee_file,4,1,34,0,53,0,0,1,Allowed
data_analytics_agent,1,contractor,create_ticket,ticketing_api,public_knowledge_base,1,0,6,0,21,0,0,1,Blocked
sales_crm_agent,3,manager,send_email,email_api,customer_profile,3,1,49,0,65,0,6,1,Needs_Human_Approval
hr_onboarding_agent,3,employee,export_report,finance_erp_api,support_ticket,2,0,57,0,54,0,0,1,Blocked
customer_support_agent,5,security_admin,update_record,ticketing_api,support_ticket,2,1,40,0,13,0,1,1,Allowed
finance_reconciliation_agent,3,contractor,search_records,database_api,invoice,3,1,5,0,35,0,1,1,Allowed
devops_release_agent,2,contractor,sync_external_app,external_webhook,source_code_repo,4,1,72,0,79,0,1,1,Needs_Human_Approval
data_analytics_agent,4,employee,search_records,ticketing_api,invoice,3,1,24,0,35,0,0,0,Allowed
security_monitoring_agent,5,vendor,sync_external_app,crm_api,support_ticket,2,1,70,0,52,1,0,1,Needs_Human_Approval
finance_reconciliation_agent,1,security_admin,send_email,email_api,support_ticket,2,0,31,0,73,0,2,1,Blocked
security_monitoring_agent,2,manager,search_records,ticketing_api,customer_profile,3,0,28,0,40,0,1,1,Blocked
customer_support_agent,3,analyst,update_record,hris_api,sales_pipeline,3,0,74,0,44,1,0,1,Blocked
security_monitoring_agent,5,service_account,download_file,file_storage_api,access_policy,5,0,100,0,84,1,6,1,Blocked
customer_support_agent,3,employee,read_record,finance_erp_api,financial_record,4,0,53,0,56,0,1,1,Blocked
sales_crm_agent,2,guest,update_record,crm_api,customer_profile,3,0,72,0,41,1,0,0,Blocked
devops_release_agent,2,vendor,export_report,finance_erp_api,public_knowledge_base,1,0,56,0,57,0,3,1,Blocked
hr_onboarding_agent,2,manager,download_file,contract_repository_api,support_ticket,2,0,69,0,74,1,5,1,Blocked
customer_support_agent,3,security_admin,search_records,finance_erp_api,customer_profile,4,1,35,0,40,0,4,1,Allowed
legal_contract_agent,4,vendor,export_report,finance_erp_api,system_config,4,0,85,0,78,0,0,1,Blocked
procurement_agent,2,employee,search_records,finance_erp_api,public_knowledge_base,1,0,36,0,27,0,5,0,Blocked
sales_crm_agent,2,contractor,export_report,external_webhook,sales_pipeline,3,1,47,0,68,0,1,1,Needs_Human_Approval
devops_release_agent,2,employee,export_report,database_api,access_policy,5,0,100,1,100,1,2,1,Blocked
executive_assistant_agent,3,manager,delete_record,database_api,public_knowledge_base,1,0,67,0,52,1,1,1,Blocked
security_monitoring_agent,5,analyst,read_record,hris_api,system_config,4,0,45,0,62,0,1,1,Blocked
procurement_agent,3,employee,read_record,file_storage_api,sales_pipeline,3,0,41,0,55,0,1,1,Blocked
customer_support_agent,5,analyst,update_record,crm_api,support_ticket,2,1,46,0,38,0,0,1,Allowed
it_helpdesk_agent,2,employee,export_report,crm_api,invoice,3,0,69,0,64,1,2,1,Blocked
customer_support_agent,4,employee,run_script,devops_ci_api,customer_profile,3,0,100,0,43,1,1,1,Blocked
legal_contract_agent,2,employee,send_email,email_api,financial_record,4,0,70,0,81,1,0,0,Blocked
procurement_agent,4,manager,search_records,devops_ci_api,sales_pipeline,3,0,55,0,41,0,1,1,Blocked
sales_crm_agent,3,manager,view_audit_log,identity_provider_api,system_config,5,1,65,0,46,1,0,1,Needs_Human_Approval
customer_support_agent,3,vendor,read_record,email_api,payroll_record,5,0,74,0,73,1,0,1,Blocked
customer_support_agent,2,analyst,search_records,hris_api,sales_pipeline,3,0,48,0,47,0,4,1,Blocked
executive_assistant_agent,3,manager,update_record,crm_api,support_ticket,1,0,60,0,25,0,2,1,Blocked
data_analytics_agent,5,manager,update_record,crm_api,customer_profile,3,1,63,0,37,0,0,1,Needs_Human_Approval
it_helpdesk_agent,3,manager,read_record,crm_api,support_ticket,2,0,34,0,45,0,2,1,Blocked
devops_release_agent,4,manager,update_record,hris_api,contract_document,3,0,74,0,49,1,0,1,Blocked
security_monitoring_agent,3,service_account,update_record,database_api,employee_file,4,0,90,0,58,1,4,1,Blocked
sales_crm_agent,4,manager,create_ticket,ticketing_api,support_ticket,2,0,41,0,34,0,2,0,Blocked
customer_support_agent,1,employee,create_ticket,ticketing_api,system_config,4,0,39,0,51,0,1,1,Blocked
legal_contract_agent,3,contractor,read_record,database_api,support_ticket,2,1,6,0,15,0,0,1,Allowed
customer_support_agent,3,manager,export_report,database_api,financial_record,4,0,76,0,88,1,0,1,Blocked
sales_crm_agent,3,employee,delete_record,finance_erp_api,support_ticket,2,0,85,0,39,1,0,1,Blocked
it_helpdesk_agent,4,guest,send_email,devops_ci_api,public_knowledge_base,1,0,82,1,62,1,0,1,Blocked
sales_crm_agent,2,employee,run_script,devops_ci_api,financial_record,4,0,100,0,67,1,1,1,Blocked
it_helpdesk_agent,4,admin,read_record,crm_api,public_knowledge_base,1,1,2,0,17,0,4,1,Allowed
customer_support_agent,3,guest,read_record,hris_api,financial_record,4,0,55,0,71,0,1,0,Blocked
executive_assistant_agent,3,analyst,search_records,ticketing_api,customer_profile,3,1,20,0,43,0,0,1,Allowed
it_helpdesk_agent,4,analyst,create_ticket,ticketing_api,payroll_record,5,0,59,0,64,1,0,1,Blocked
sales_crm_agent,3,analyst,send_email,email_api,payroll_record,5,0,83,0,100,1,4,1,Blocked
security_monitoring_agent,3,analyst,view_audit_log,file_storage_api,customer_profile,2,0,77,0,40,1,6,1,Blocked
customer_support_agent,3,service_account,search_records,finance_erp_api,system_config,4,0,37,0,49,0,1,1,Blocked
procurement_agent,2,employee,read_record,crm_api,support_ticket,2,1,2,0,31,0,1,1,Allowed
hr_onboarding_agent,5,manager,read_record,ticketing_api,invoice,3,0,59,0,46,0,0,1,Blocked
security_monitoring_agent,3,employee,update_record,database_api,customer_profile,3,0,68,0,51,1,0,1,Blocked
data_analytics_agent,4,analyst,read_record,database_api,financial_record,4,1,27,0,64,0,0,1,Allowed
customer_support_agent,4,service_account,export_report,email_api,payroll_record,5,1,87,0,95,1,0,1,Blocked
customer_support_agent,2,analyst,read_record,crm_api,contract_document,3,0,48,0,51,0,2,1,Blocked
sales_crm_agent,2,security_admin,send_email,email_api,contract_document,3,0,45,0,79,0,1,1,Blocked
sales_crm_agent,1,manager,view_audit_log,crm_api,financial_record,4,0,73,0,64,1,0,1,Blocked
it_helpdesk_agent,2,analyst,send_email,email_api,public_knowledge_base,1,1,9,0,47,0,1,1,Allowed
customer_support_agent,5,admin,search_records,database_api,customer_profile,3,1,17,0,39,0,0,1,Allowed
customer_support_agent,1,admin,run_script,devops_ci_api,contract_document,3,0,100,0,47,1,2,1,Blocked
it_helpdesk_agent,3,employee,search_records,ticketing_api,support_ticket,2,1,2,0,30,0,0,1,Allowed
customer_support_agent,4,security_admin,export_report,crm_api,access_policy,5,1,63,0,76,1,0,1,Needs_Human_Approval
finance_reconciliation_agent,3,employee,run_script,database_api,support_ticket,2,0,100,0,35,1,0,1,Blocked
hr_onboarding_agent,4,guest,export_report,siem_api,employee_file,4,0,81,0,91,1,1,1,Blocked
data_analytics_agent,2,contractor,search_records,database_api,access_policy,5,0,63,0,59,1,3,1,Blocked
finance_reconciliation_agent,4,contractor,sync_external_app,database_api,support_ticket,1,0,78,0,52,1,0,0,Blocked
legal_contract_agent,4,manager,read_record,contract_repository_api,contract_document,3,1,23,0,35,0,1,1,Allowed
it_helpdesk_agent,2,contractor,delete_record,contract_repository_api,support_ticket,2,1,79,0,19,1,0,1,Needs_Human_Approval
executive_assistant_agent,2,contractor,search_records,finance_erp_api,invoice,3,1,16,0,42,0,1,1,Allowed
procurement_agent,4,employee,export_report,hris_api,invoice,3,1,74,0,41,1,0,1,Needs_Human_Approval
customer_support_agent,2,employee,read_record,finance_erp_api,source_code_repo,4,0,44,0,43,0,0,1,Blocked
customer_support_agent,3,analyst,create_ticket,ticketing_api,employee_file,4,0,48,0,61,0,2,1,Blocked
hr_onboarding_agent,3,manager,send_email,email_api,employee_file,4,1,55,0,82,0,0,1,Needs_Human_Approval
finance_reconciliation_agent,2,guest,search_records,crm_api,customer_profile,3,1,18,0,42,0,0,1,Allowed
it_helpdesk_agent,5,analyst,read_record,hris_api,financial_record,4,0,64,0,61,0,2,1,Blocked
procurement_agent,4,service_account,download_file,file_storage_api,financial_record,4,1,59,0,88,0,0,1,Blocked
finance_reconciliation_agent,1,security_admin,search_records,ticketing_api,contract_document,3,1,2,0,42,0,0,1,Allowed
customer_support_agent,2,contractor,download_file,file_storage_api,public_knowledge_base,1,1,20,0,47,1,0,1,Needs_Human_Approval
hr_onboarding_agent,1,employee,update_record,finance_erp_api,invoice,4,1,58,0,35,0,0,1,Needs_Human_Approval
data_analytics_agent,2,analyst,change_permission,identity_provider_api,invoice,3,0,98,0,48,1,0,1,Blocked
devops_release_agent,2,vendor,search_records,devops_ci_api,sales_pipeline,3,0,47,0,37,0,0,1,Blocked
hr_onboarding_agent,2,analyst,update_record,ticketing_api,access_policy,5,0,90,0,73,1,1,1,Blocked
security_monitoring_agent,3,manager,search_records,hris_api,invoice,3,1,21,0,18,0,0,1,Allowed
it_helpdesk_agent,2,analyst,sync_external_app,database_api,audit_log,4,1,65,0,61,1,0,1,Needs_Human_Approval
hr_onboarding_agent,4,employee,download_file,database_api,customer_profile,3,1,43,0,57,0,0,1,Allowed
data_analytics_agent,4,contractor,read_record,hris_api,access_policy,5,0,62,0,58,1,0,1,Blocked
procurement_agent,3,manager,create_ticket,ticketing_api,invoice,3,1,10,0,27,0,0,1,Allowed
finance_reconciliation_agent,2,contractor,export_report,database_api,api_key_secret,5,0,77,0,100,1,0,1,Blocked
procurement_agent,3,employee,download_file,database_api,invoice,3,1,36,0,66,0,0,1,Needs_Human_Approval
finance_reconciliation_agent,3,employee,delete_record,hris_api,support_ticket,2,0,91,0,32,1,1,1,Blocked
finance_reconciliation_agent,3,admin,create_ticket,ticketing_api,customer_profile,3,1,5,0,35,0,1,0,Allowed
data_analytics_agent,4,analyst,download_file,contract_repository_api,access_policy,5,0,82,0,93,1,0,1,Blocked
hr_onboarding_agent,1,employee,read_record,hris_api,payroll_record,5,0,40,0,69,1,0,1,Blocked
finance_reconciliation_agent,1,guest,read_record,crm_api,support_ticket,2,1,3,0,24,0,0,1,Allowed
sales_crm_agent,4,service_account,create_ticket,database_api,financial_record,4,1,36,0,66,0,1,1,Needs_Human_Approval
security_monitoring_agent,3,employee,create_ticket,database_api,system_config,4,1,30,0,48,0,0,1,Allowed
security_monitoring_agent,4,employee,read_record,hris_api,public_knowledge_base,1,0,22,0,28,0,1,1,Blocked
security_monitoring_agent,5,analyst,update_record,hris_api,source_code_repo,4,0,77,0,61,0,0,1,Blocked
customer_support_agent,1,employee,send_email,crm_api,sales_pipeline,3,1,32,0,58,1,0,1,Needs_Human_Approval
hr_onboarding_agent,4,employee,export_report,database_api,customer_profile,3,0,66,0,82,1,2,1,Blocked
customer_support_agent,1,admin,send_email,finance_erp_api,support_ticket,2,1,19,0,57,0,0,1,Allowed
hr_onboarding_agent,3,contractor,send_email,email_api,api_key_secret,4,0,66,0,97,1,1,1,Blocked
finance_reconciliation_agent,3,manager,download_file,database_api,support_ticket,2,1,37,0,52,0,0,1,Allowed
it_helpdesk_agent,4,analyst,search_records,ticketing_api,contract_document,3,1,21,0,32,0,0,1,Allowed
procurement_agent,3,contractor,read_record,siem_api,audit_log,4,0,55,0,64,0,1,1,Blocked
customer_support_agent,3,employee,create_ticket,ticketing_api,api_key_secret,5,0,55,0,74,1,5,1,Blocked
finance_reconciliation_agent,3,security_admin,read_record,file_storage_api,invoice,3,1,15,0,43,0,2,1,Allowed
customer_support_agent,3,service_account,export_report,siem_api,employee_file,4,0,80,0,79,1,2,1,Blocked
hr_onboarding_agent,3,employee,update_record,hris_api,employee_file,5,1,58,0,58,1,0,1,Needs_Human_Approval
executive_assistant_agent,3,security_admin,search_records,finance_erp_api,invoice,3,0,45,0,57,0,1,1,Blocked
security_monitoring_agent,5,analyst,read_record,finance_erp_api,employee_file,4,1,27,0,61,0,0,1,Allowed
legal_contract_agent,3,vendor,search_records,crm_api,sales_pipeline,3,0,27,0,52,0,1,1,Blocked
hr_onboarding_agent,3,analyst,create_ticket,devops_ci_api,customer_profile,3,0,48,0,39,0,0,1,Blocked
it_helpdesk_agent,4,analyst,send_email,database_api,financial_record,4,0,73,0,84,1,0,1,Blocked
customer_support_agent,1,employee,export_report,crm_api,support_ticket,2,1,20,0,47,0,0,1,Allowed
security_monitoring_agent,4,service_account,search_records,ticketing_api,financial_record,4,0,42,0,62,0,0,1,Blocked
it_helpdesk_agent,3,manager,read_record,ticketing_api,support_ticket,2,1,16,0,27,0,2,1,Allowed
data_analytics_agent,4,employee,create_ticket,ticketing_api,sales_pipeline,3,1,29,0,36,1,2,1,Needs_Human_Approval
finance_reconciliation_agent,3,service_account,download_file,contract_repository_api,public_knowledge_base,1,1,17,0,38,0,0,1,Allowed
legal_contract_agent,3,manager,run_script,devops_ci_api,payroll_record,5,1,100,0,62,1,0,1,Blocked
finance_reconciliation_agent,4,employee,read_record,file_storage_api,public_knowledge_base,1,0,24,0,27,0,0,0,Blocked
customer_support_agent,2,employee,send_email,email_api,support_ticket,2,1,19,0,50,0,0,1,Allowed
sales_crm_agent,1,service_account,update_record,finance_erp_api,customer_profile,3,1,45,0,41,0,0,1,Allowed
data_analytics_agent,3,analyst,run_script,devops_ci_api,contract_document,3,0,100,0,47,1,2,1,Blocked
security_monitoring_agent,3,analyst,export_report,siem_api,public_knowledge_base,1,0,51,0,49,0,1,1,Blocked
hr_onboarding_agent,4,manager,read_record,crm_api,sales_pipeline,3,0,34,0,41,0,1,1,Blocked
hr_onboarding_agent,5,service_account,download_file,contract_repository_api,customer_profile,3,1,41,0,70,0,0,1,Needs_Human_Approval
devops_release_agent,2,contractor,download_file,contract_repository_api,source_code_repo,4,1,65,0,69,1,3,1,Needs_Human_Approval
